,dist,vel,acc,jerk,time
250,37.28510755471404,0.40829167091793384,-0.49494949494949503,0.3,9.322390572390571
251,37.29857610257251,0.39179675543311937,-0.48484848484848486,0.3,9.356060606060606
252,37.31149499168317,0.3756419412985072,-0.4747474747474748,0.3,9.38973063973064
253,37.32387567326994,0.3598272285140975,-0.46464646464646475,0.3,9.423400673400673
254,37.33572959855674,0.3443526170798901,-0.4545454545454546,0.3,9.457070707070706
255,37.34706821876746,0.32921810699588505,-0.4444444444444444,0.3,9.49074074074074
256,37.357902985126046,0.3144236982620825,-0.43434343434343436,0.3,9.524410774410773
257,37.36824534885638,0.29996939087848207,-0.4242424242424243,0.3,9.558080808080808
258,37.378106761182394,0.2858551848450841,-0.41414141414141414,0.3,9.59175084175084
259,37.387498673328,0.2720810801618885,-0.4040404040404041,0.3,9.625420875420875
260,37.396432536517096,0.2586470768288952,-0.3939393939393939,0.3,9.659090909090908
261,37.404919801973605,0.2455531748461045,-0.383838383838384,0.3,9.692760942760941
262,37.412971920921436,0.23279937421351593,-0.3737373737373738,0.3,9.726430976430976
263,37.42060034458451,0.22038567493112982,-0.36363636363636365,0.3,9.76010101010101
264,37.427816524186724,0.20831207699894594,-0.3535353535353536,0.3,9.793771043771043
265,37.434631910952,0.19657858041696452,-0.3434343434343434,0.3,9.827441077441076
266,37.44105795610425,0.18518518518518534,-0.33333333333333337,0.3,9.86111111111111
267,37.447106110867395,0.17413189130360873,-0.3232323232323232,0.3,9.894781144781145
268,37.45278782646533,0.16341869877223436,-0.31313131313131326,0.3,9.928451178451178
269,37.458114554121984,0.15304560759106245,-0.3030303030303031,0.3,9.962121212121211
270,37.46309774506125,0.14301261776009289,-0.29292929292929293,0.3,9.995791245791246
271,37.467748850507064,0.13331972927932545,-0.2828282828282829,0.3,10.029461279461279
272,37.47207932168332,0.12396694214876058,-0.2727272727272727,0.3,10.063131313131313
273,37.47610060981393,0.11495425636839796,-0.26262626262626265,0.3,10.096801346801346
274,37.47982416612283,0.1062816719382379,-0.2525252525252526,0.3,10.13047138047138
275,37.48326144183391,0.09794918885827997,-0.24242424242424254,0.3,10.164141414141413
276,37.486423888171096,0.08995680712852461,-0.23232323232323238,0.3,10.197811447811446
277,37.48932295635828,0.08230452674897148,-0.2222222222222222,0.3,10.231481481481481
278,37.4919700976194,0.0749923477196206,-0.21212121212121215,0.3,10.265151515151516
279,37.494376763178344,0.0680202700404724,-0.202020202020202,0.3,10.298821548821548
280,37.49655440425905,0.06138829371152621,-0.19191919191919193,0.3,10.332491582491581
281,37.49851447208541,0.055096418732782704,-0.18181818181818188,0.3,10.366161616161616
282,37.500268417881344,0.049144645104241214,-0.17171717171717182,0.3,10.399831649831649
283,37.50182769287077,0.043532972825902405,-0.16161616161616166,0.3,10.433501683501683
284,37.5032037482776,0.038261401897765834,-0.1515151515151515,0.3,10.467171717171716
285,37.50440803532573,0.0333299323198315,-0.14141414141414144,0.3,10.50084175084175
286,37.505452005239086,0.028738564092099628,-0.13131313131313127,0.3,10.534511784511784
287,37.50634710924158,0.024487297214570214,-0.12121212121212133,0.3,10.568181818181817
288,37.50710479855714,0.020576131687243038,-0.11111111111111116,0.3,10.601851851851851
289,37.507736524409644,0.01700506751011832,-0.1010101010101011,0.3,10.635521885521886
290,37.50825373802302,0.013774104683195842,-0.09090909090909094,0.3,10.669191919191919
291,37.50866789062119,0.010883243206475601,-0.08080808080808088,0.3,10.702861952861952
292,37.50899043342806,0.008332483079958042,-0.07070707070707072,0.3,10.736531986531986
293,37.50923281766754,0.00612182430364272,-0.060606060606060774,0.3,10.770202020202019
294,37.50940649456356,0.004251266877529636,-0.05050505050505061,0.3,10.803872053872054
295,37.50952291533999,0.0027208108016192334,-0.04040404040404044,0.3,10.837542087542086
296,37.509593531220794,0.0015304560759108465,-0.030303030303030387,0.3,10.871212121212121
297,37.509629793429845,0.0006802027004049194,-0.02020202020202022,0.3,10.904882154882154
298,37.509643153191085,0.00017005067510122984,-0.010101010101010166,0.3,10.938552188552189
299,37.5096450617284,2.220446049250313e-16,0.0,0.3,10.972222222222221
