%time,field.header.seq,field.header.stamp,field.header.frame_id,field.enabled,field.override_active,field.command_output_fault,field.input_output_fault,field.output_reported_fault,field.pacmod_fault,field.vehicle_fault,field.manual_input,field.command,field.output
1576563417855558961,367937,1576563417855558961,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563417888599004,367938,1576563417888599004,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563417922742753,367939,1576563417922742753,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563417957119347,367940,1576563417957119347,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563417988130313,367941,1576563417988130313,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418022861706,367942,1576563418022861706,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418056851749,367943,1576563418056851749,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418089632084,367944,1576563418089632084,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418123925573,367945,1576563418123925573,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418157706900,367946,1576563418157706900,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418190208095,367947,1576563418190208095,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418224269353,367948,1576563418224269353,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418257444836,367949,1576563418257444836,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418290522434,367950,1576563418290522434,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418324525396,367951,1576563418324525396,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418357772535,367952,1576563418357772535,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418390736272,367953,1576563418390736272,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418424051708,367954,1576563418424051708,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418458856301,367955,1576563418458856301,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418491133023,367956,1576563418491133023,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418525335855,367957,1576563418525335855,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418559177266,367958,1576563418559177266,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418591524668,367959,1576563418591524668,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418624684807,367960,1576563418624684807,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418659614171,367961,1576563418659614171,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418691909339,367962,1576563418691909339,pacmod,0,0,0,0,0,0,0,0.49,0.0,0.49
1576563418726068893,367963,1576563418726068893,pacmod,0,0,0,0,0,0,0,0.493,0.0,0.493
1576563418760232687,367964,1576563418760232687,pacmod,0,0,0,0,0,0,0,0.493,0.0,0.493
1576563418792063808,367965,1576563418792063808,pacmod,0,0,0,0,0,0,0,0.495,0.0,0.495
1576563418826617745,367966,1576563418826617745,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563418860764314,367967,1576563418860764314,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563418892023510,367968,1576563418892023510,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563418926925551,367969,1576563418926925551,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563418960202453,367970,1576563418960202453,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563418992392397,367971,1576563418992392397,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419026241315,367972,1576563419026241315,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419061482195,367973,1576563419061482195,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419092981966,367974,1576563419092981966,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419127679493,367975,1576563419127679493,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419160867471,367976,1576563419160867471,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419193524377,367977,1576563419193524377,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419228712618,367978,1576563419228712618,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419262283234,367979,1576563419262283234,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419293561174,367980,1576563419293561174,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419328511667,367981,1576563419328511667,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419361731165,367982,1576563419361731165,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419394275473,367983,1576563419394275473,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419428226906,367984,1576563419428226906,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419462027002,367985,1576563419462027002,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419494367840,367986,1576563419494367840,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419529295660,367987,1576563419529295660,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419562445804,367988,1576563419562445804,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419595679335,367989,1576563419595679335,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419629852055,367990,1576563419629852055,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419662878611,367991,1576563419662878611,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419695012981,367992,1576563419695012981,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419729059238,367993,1576563419729059238,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419763321373,367994,1576563419763321373,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419796023546,367995,1576563419796023546,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419830647953,367996,1576563419830647953,pacmod,0,0,0,0,0,0,0,0.497,0.0,0.497
1576563419863534588,367997,1576563419863534588,pacmod,0,0,0,0,0,0,0,0.499,0.0,0.499
1576563419895910116,367998,1576563419895910116,pacmod,0,0,0,0,0,0,0,0.499,0.0,0.499
1576563419930718656,367999,1576563419930718656,pacmod,0,0,0,0,0,0,0,0.499,0.0,0.499
1576563419964002426,368000,1576563419964002426,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563419997100033,368001,1576563419997100033,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420032091380,368002,1576563420032091380,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420064436976,368003,1576563420064436976,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420096559747,368004,1576563420096559747,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420131446636,368005,1576563420131446636,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420164899600,368006,1576563420164899600,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420197815490,368007,1576563420197815490,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420230882362,368008,1576563420230882362,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420265127479,368009,1576563420265127479,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420297416195,368010,1576563420297416195,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420332519900,368011,1576563420332519900,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420365623626,368012,1576563420365623626,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420398806609,368013,1576563420398806609,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420432727930,368014,1576563420432727930,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420466011490,368015,1576563420466011490,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420498181890,368016,1576563420498181890,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420533192151,368017,1576563420533192151,pacmod,0,0,0,0,0,0,0,0.5,0.0,0.5
1576563420566963851,368018,1576563420566963851,pacmod,0,0,0,0,0,0,0,0.506,0.0,0.506
1576563420599468594,368019,1576563420599468594,pacmod,0,0,0,0,0,0,0,0.514,0.0,0.514
1576563420633397710,368020,1576563420633397710,pacmod,0,0,0,0,0,0,0,0.523,0.0,0.523
1576563420666763200,368021,1576563420666763200,pacmod,0,0,0,0,0,0,0,0.53,0.0,0.53
1576563420699030506,368022,1576563420699030506,pacmod,0,0,0,0,0,0,0,0.542,0.0,0.542
1576563420732996817,368023,1576563420732996817,pacmod,0,0,0,0,0,0,0,0.556,0.0,0.556
1576563420767361650,368024,1576563420767361650,pacmod,0,0,0,0,0,0,0,0.567,0.0,0.567
1576563420799362060,368025,1576563420799362060,pacmod,0,0,0,0,0,0,0,0.582,0.0,0.582
1576563420834271784,368026,1576563420834271784,pacmod,0,0,0,0,0,0,0,0.598,0.0,0.598
1576563420867475840,368027,1576563420867475840,pacmod,0,0,0,0,0,0,0,0.609,0.0,0.609
1576563420899913306,368028,1576563420899913306,pacmod,0,0,0,0,0,0,0,0.623,0.0,0.623
1576563420935808129,368029,1576563420935808129,pacmod,0,0,0,0,0,0,0,0.635,0.0,0.635
1576563420969198034,368030,1576563420969198034,pacmod,0,0,0,0,0,0,0,0.642,0.0,0.642
1576563421000181826,368031,1576563421000181826,pacmod,0,0,0,0,0,0,0,0.647,0.0,0.647
1576563421035907454,368032,1576563421035907454,pacmod,0,0,0,0,0,0,0,0.649,0.0,0.649
1576563421069440463,368033,1576563421069440463,pacmod,0,0,0,0,0,0,0,0.649,0.0,0.649
1576563421101841417,368034,1576563421101841417,pacmod,0,0,0,0,0,0,0,0.647,0.0,0.647
1576563421136302813,368035,1576563421136302813,pacmod,0,0,0,0,0,0,0,0.644,0.0,0.644
1576563421169863872,368036,1576563421169863872,pacmod,0,0,0,0,0,0,0,0.644,0.0,0.644
1576563421202134660,368037,1576563421202134660,pacmod,0,0,0,0,0,0,0,0.64,0.0,0.64
1576563421236341636,368038,1576563421236341636,pacmod,0,0,0,0,0,0,0,0.633,0.0,0.633
1576563421270248953,368039,1576563421270248953,pacmod,0,0,0,0,0,0,0,0.623,0.0,0.623
1576563421302437133,368040,1576563421302437133,pacmod,0,0,0,0,0,0,0,0.612,0.0,0.612
1576563421336967880,368041,1576563421336967880,pacmod,0,0,0,0,0,0,0,0.598,0.0,0.598
1576563421370253037,368042,1576563421370253037,pacmod,0,0,0,0,0,0,0,0.556,0.0,0.556
1576563421402966501,368043,1576563421402966501,pacmod,0,0,0,0,0,0,0,0.518,0.0,0.518
1576563421437133226,368044,1576563421437133226,pacmod,0,0,0,0,0,0,0,0.476,0.0,0.476
1576563421470332610,368045,1576563421470332610,pacmod,0,0,0,0,0,0,0,0.446,0.0,0.446
1576563421502787892,368046,1576563421502787892,pacmod,0,0,0,0,0,0,0,0.401,0.0,0.401
1576563421537643973,368047,1576563421537643973,pacmod,0,0,0,0,0,0,0,0.359,0.0,0.359
1576563421570739279,368048,1576563421570739279,pacmod,0,0,0,0,0,0,0,0.336,0.0,0.336
1576563421603755276,368049,1576563421603755276,pacmod,0,0,0,0,0,0,0,0.305,0.0,0.305
1576563421637989490,368050,1576563421637989490,pacmod,0,0,0,0,0,0,0,0.282,0.0,0.282
1576563421671046984,368051,1576563421671046984,pacmod,0,0,0,0,0,0,0,0.27,0.0,0.27
1576563421703861809,368052,1576563421703861809,pacmod,0,0,0,0,0,0,0,0.261,0.0,0.261
1576563421738116755,368053,1576563421738116755,pacmod,0,0,0,0,0,0,0,0.256,0.0,0.256
1576563421771449335,368054,1576563421771449335,pacmod,0,0,0,0,0,0,0,0.254,0.0,0.254
1576563421804452714,368055,1576563421804452714,pacmod,0,0,0,0,0,0,0,0.253,0.0,0.253
1576563421837494008,368056,1576563421837494008,pacmod,0,0,0,0,0,0,0,0.253,0.0,0.253
1576563421871721852,368057,1576563421871721852,pacmod,0,0,0,0,0,0,0,0.246,0.0,0.246
1576563421904651939,368058,1576563421904651939,pacmod,0,0,0,0,0,0,0,0.235,0.0,0.235
1576563421938308408,368059,1576563421938308408,pacmod,0,0,0,0,0,0,0,0.226,0.0,0.226
1576563421971323720,368060,1576563421971323720,pacmod,0,0,0,0,0,0,0,0.219,0.0,0.219
1576563422004675071,368061,1576563422004675071,pacmod,0,0,0,0,0,0,0,0.212,0.0,0.212
1576563422039388970,368062,1576563422039388970,pacmod,0,0,0,0,0,0,0,0.202,0.0,0.202
1576563422071728847,368063,1576563422071728847,pacmod,0,0,0,0,0,0,0,0.195,0.0,0.195
1576563422105666291,368064,1576563422105666291,pacmod,0,0,0,0,0,0,0,0.188,0.0,0.188
1576563422140085992,368065,1576563422140085992,pacmod,0,0,0,0,0,0,0,0.172,0.0,0.172
1576563422172998774,368066,1576563422172998774,pacmod,0,0,0,0,0,0,0,0.146,0.0,0.146
1576563422205428186,368067,1576563422205428186,pacmod,0,0,0,0,0,0,0,0.116,0.0,0.116
1576563422240545806,368068,1576563422240545806,pacmod,0,0,0,0,0,0,0,0.089,0.0,0.089
1576563422273661083,368069,1576563422273661083,pacmod,0,0,0,0,0,0,0,0.071,0.0,0.071
1576563422306779245,368070,1576563422306779245,pacmod,0,0,0,0,0,0,0,0.054,0.0,0.054
1576563422341806379,368071,1576563422341806379,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563422374099875,368072,1576563422374099875,pacmod,0,0,0,0,0,0,0,0.033,0.0,0.033
1576563422406184555,368073,1576563422406184555,pacmod,0,0,0,0,0,0,0,0.029,0.0,0.029
1576563422441169336,368074,1576563422441169336,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422474640070,368075,1576563422474640070,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422507545625,368076,1576563422507545625,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422541601171,368077,1576563422541601171,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422574759801,368078,1576563422574759801,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422607021183,368079,1576563422607021183,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422641029697,368080,1576563422641029697,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422675919506,368081,1576563422675919506,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422708398605,368082,1576563422708398605,pacmod,0,0,0,0,0,0,0,0.027,0.0,0.027
1576563422742374730,368083,1576563422742374730,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422774607858,368084,1576563422774607858,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422808294669,368085,1576563422808294669,pacmod,0,0,0,0,0,0,0,0.026,0.0,0.026
1576563422843001161,368086,1576563422843001161,pacmod,0,0,0,0,0,0,0,0.027,0.0,0.027
1576563422876343372,368087,1576563422876343372,pacmod,0,0,0,0,0,0,0,0.029,0.0,0.029
1576563422908352272,368088,1576563422908352272,pacmod,0,0,0,0,0,0,0,0.029,0.0,0.029
1576563422943335595,368089,1576563422943335595,pacmod,0,0,0,0,0,0,0,0.033,0.0,0.033
1576563422976628592,368090,1576563422976628592,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563423008847886,368091,1576563423008847886,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563423043750505,368092,1576563423043750505,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423077791799,368093,1576563423077791799,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423109325111,368094,1576563423109325111,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563423144212648,368095,1576563423144212648,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563423177489001,368096,1576563423177489001,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563423209748231,368097,1576563423209748231,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423244526002,368098,1576563423244526002,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423278070839,368099,1576563423278070839,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563423310855222,368100,1576563423310855222,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563423345193488,368101,1576563423345193488,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423378340931,368102,1576563423378340931,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563423410614983,368103,1576563423410614983,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563423445705694,368104,1576563423445705694,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563423479599282,368105,1576563423479599282,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563423511811413,368106,1576563423511811413,pacmod,0,0,0,0,0,0,0,0.04,0.0,0.04
1576563423544791313,368107,1576563423544791313,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563423578984730,368108,1576563423578984730,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563423612208616,368109,1576563423612208616,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563423646374003,368110,1576563423646374003,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563423680370341,368111,1576563423680370341,pacmod,0,0,0,0,0,0,0,0.04,0.0,0.04
1576563423712665962,368112,1576563423712665962,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563423746786555,368113,1576563423746786555,pacmod,0,0,0,0,0,0,0,0.05,0.0,0.05
1576563423780042427,368114,1576563423780042427,pacmod,0,0,0,0,0,0,0,0.061,0.0,0.061
1576563423812556012,368115,1576563423812556012,pacmod,0,0,0,0,0,0,0,0.064,0.0,0.064
1576563423847741214,368116,1576563423847741214,pacmod,0,0,0,0,0,0,0,0.069,0.0,0.069
1576563423881500046,368117,1576563423881500046,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563423913493039,368118,1576563423913493039,pacmod,0,0,0,0,0,0,0,0.064,0.0,0.064
1576563423948503767,368119,1576563423948503767,pacmod,0,0,0,0,0,0,0,0.057,0.0,0.057
1576563423981669018,368120,1576563423981669018,pacmod,0,0,0,0,0,0,0,0.052,0.0,0.052
1576563424013486629,368121,1576563424013486629,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563424047284751,368122,1576563424047284751,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563424082145975,368123,1576563424082145975,pacmod,0,0,0,0,0,0,0,0.04,0.0,0.04
1576563424114377514,368124,1576563424114377514,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563424148539587,368125,1576563424148539587,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563424181575737,368126,1576563424181575737,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563424214676647,368127,1576563424214676647,pacmod,0,0,0,0,0,0,0,0.033,0.0,0.033
1576563424249117651,368128,1576563424249117651,pacmod,0,0,0,0,0,0,0,0.027,0.0,0.027
1576563424282561604,368129,1576563424282561604,pacmod,0,0,0,0,0,0,0,0.02,0.0,0.02
1576563424315257322,368130,1576563424315257322,pacmod,0,0,0,0,0,0,0,0.013,0.0,0.013
1576563424349460373,368131,1576563424349460373,pacmod,0,0,0,0,0,0,0,0.006,0.0,0.006
1576563424382892586,368132,1576563424382892586,pacmod,0,0,0,0,0,0,0,0.003,0.0,0.003
1576563424416087647,368133,1576563424416087647,pacmod,0,0,0,0,0,0,0,0.0,0.0,0.0
1576563424449864217,368134,1576563424449864217,pacmod,0,0,0,0,0,0,0,-0.006,0.0,-0.006
1576563424483151406,368135,1576563424483151406,pacmod,0,0,0,0,0,0,0,-0.012,0.0,-0.012
1576563424515967975,368136,1576563424515967975,pacmod,0,0,0,0,0,0,0,-0.013,0.0,-0.013
1576563424550430982,368137,1576563424550430982,pacmod,0,0,0,0,0,0,0,-0.013,0.0,-0.013
1576563424583424916,368138,1576563424583424916,pacmod,0,0,0,0,0,0,0,-0.013,0.0,-0.013
1576563424616599040,368139,1576563424616599040,pacmod,0,0,0,0,0,0,0,-0.012,0.0,-0.012
1576563424650623508,368140,1576563424650623508,pacmod,0,0,0,0,0,0,0,-0.01,0.0,-0.01
1576563424683745559,368141,1576563424683745559,pacmod,0,0,0,0,0,0,0,-0.008,0.0,-0.008
1576563424715929269,368142,1576563424715929269,pacmod,0,0,0,0,0,0,0,-0.008,0.0,-0.008
1576563424750782948,368143,1576563424750782948,pacmod,0,0,0,0,0,0,0,-0.006,0.0,-0.006
1576563424784102457,368144,1576563424784102457,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1576563424817475948,368145,1576563424817475948,pacmod,0,0,0,0,0,0,0,-0.003,0.0,-0.003
1576563424851188381,368146,1576563424851188381,pacmod,0,0,0,0,0,0,0,0.001,0.0,0.001
1576563424884508450,368147,1576563424884508450,pacmod,0,0,0,0,0,0,0,0.005,0.0,0.005
1576563424916682506,368148,1576563424916682506,pacmod,0,0,0,0,0,0,0,0.008,0.0,0.008
1576563424952585153,368149,1576563424952585153,pacmod,0,0,0,0,0,0,0,0.015,0.0,0.015
1576563424984931080,368150,1576563424984931080,pacmod,0,0,0,0,0,0,0,0.022,0.0,0.022
1576563425017891457,368151,1576563425017891457,pacmod,0,0,0,0,0,0,0,0.029,0.0,0.029
1576563425050966131,368152,1576563425050966131,pacmod,0,0,0,0,0,0,0,0.033,0.0,0.033
1576563425085238228,368153,1576563425085238228,pacmod,0,0,0,0,0,0,0,0.04,0.0,0.04
1576563425117628120,368154,1576563425117628120,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425151577102,368155,1576563425151577102,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425185932744,368156,1576563425185932744,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425219262255,368157,1576563425219262255,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425253078177,368158,1576563425253078177,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425286379808,368159,1576563425286379808,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425318589014,368160,1576563425318589014,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1576563425353444467,368161,1576563425353444467,pacmod,0,0,0,0,0,0,0,0.047,0.0,0.047
1576563425387295748,368162,1576563425387295748,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425418957672,368163,1576563425418957672,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425453868606,368164,1576563425453868606,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425487016753,368165,1576563425487016753,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425519363443,368166,1576563425519363443,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425554197457,368167,1576563425554197457,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425587648787,368168,1576563425587648787,pacmod,0,0,0,0,0,0,0,0.045,0.0,0.045
1576563425619657909,368169,1576563425619657909,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563425654714056,368170,1576563425654714056,pacmod,0,0,0,0,0,0,0,0.041,0.0,0.041
1576563425688111653,368171,1576563425688111653,pacmod,0,0,0,0,0,0,0,0.04,0.0,0.04
1576563425720241285,368172,1576563425720241285,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425755131338,368173,1576563425755131338,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425789335552,368174,1576563425789335552,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425820726180,368175,1576563425820726180,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425855497762,368176,1576563425855497762,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425888959011,368177,1576563425888959011,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425921121188,368178,1576563425921121188,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425955852350,368179,1576563425955852350,pacmod,0,0,0,0,0,0,0,0.038,0.0,0.038
1576563425990102643,368180,1576563425990102643,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1576563426021446370,368181,1576563426021446370,pacmod,0,0,0,0,0,0,0,0.027,0.0,0.027
1576563426056309016,368182,1576563426056309016,pacmod,0,0,0,0,0,0,0,0.017,0.0,0.017
1576563426089566869,368183,1576563426089566869,pacmod,0,0,0,0,0,0,0,-0.003,0.0,-0.003
1576563426121835218,368184,1576563426121835218,pacmod,0,0,0,0,0,0,0,-0.024,0.0,-0.024
1576563426157543785,368185,1576563426157543785,pacmod,0,0,0,0,0,0,0,-0.045,0.0,-0.045
1576563426191033329,368186,1576563426191033329,pacmod,0,0,0,0,0,0,0,-0.057,0.0,-0.057
1576563426222312373,368187,1576563426222312373,pacmod,0,0,0,0,0,0,0,-0.066,0.0,-0.066
1576563426257133179,368188,1576563426257133179,pacmod,0,0,0,0,0,0,0,-0.068,0.0,-0.068
1576563426290479349,368189,1576563426290479349,pacmod,0,0,0,0,0,0,0,-0.068,0.0,-0.068
1576563426322854161,368190,1576563426322854161,pacmod,0,0,0,0,0,0,0,-0.064,0.0,-0.064
1576563426357765390,368191,1576563426357765390,pacmod,0,0,0,0,0,0,0,-0.062,0.0,-0.062
1576563426391128646,368192,1576563426391128646,pacmod,0,0,0,0,0,0,0,-0.062,0.0,-0.062
1576563426423118014,368193,1576563426423118014,pacmod,0,0,0,0,0,0,0,-0.062,0.0,-0.062
1576563426457976379,368194,1576563426457976379,pacmod,0,0,0,0,0,0,0,-0.061,0.0,-0.061
1576563426492144792,368195,1576563426492144792,pacmod,0,0,0,0,0,0,0,-0.059,0.0,-0.059
1576563426524343617,368196,1576563426524343617,pacmod,0,0,0,0,0,0,0,-0.054,0.0,-0.054
1576563426558671971,368197,1576563426558671971,pacmod,0,0,0,0,0,0,0,-0.05,0.0,-0.05
1576563426591745555,368198,1576563426591745555,pacmod,0,0,0,0,0,0,0,-0.048,0.0,-0.048
1576563426624167392,368199,1576563426624167392,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1576563426658836484,368200,1576563426658836484,pacmod,0,0,0,0,0,0,0,-0.045,0.0,-0.045
1576563426692168204,368201,1576563426692168204,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1576563426724956068,368202,1576563426724956068,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1576563426758534432,368203,1576563426758534432,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1576563426792333428,368204,1576563426792333428,pacmod,0,0,0,0,0,0,0,-0.024,0.0,-0.024
1576563426824700595,368205,1576563426824700595,pacmod,0,0,0,0,0,0,0,-0.017,0.0,-0.017
1576563426860740473,368206,1576563426860740473,pacmod,0,0,0,0,0,0,0,-0.008,0.0,-0.008
1576563426891942058,368207,1576563426891942058,pacmod,0,0,0,0,0,0,0,-0.006,0.0,-0.006
1576563426925859382,368208,1576563426925859382,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1576563426960484198,368209,1576563426960484198,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1576563426994347435,368210,1576563426994347435,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1576563427026494290,368211,1576563427026494290,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1576563427060815291,368212,1576563427060815291,pacmod,0,0,0,0,0,0,0,-0.003,0.0,-0.003
